YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,"GENERATION
(Megawatthours)"
2019,1,SD,"Combined Heat and Power, Commercial Power",Total,0
2019,1,SD,"Combined Heat and Power, Commercial Power",Petroleum,0
2019,1,SD,"Electric Generators, Independent Power Producers",Total,195449
2019,1,SD,"Electric Generators, Independent Power Producers",Other,0
2019,1,SD,"Electric Generators, Independent Power Producers",Petroleum,0
2019,1,SD,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,105
2019,1,SD,"Electric Generators, Independent Power Producers",Wind,195344
2019,1,SD,"Electric Generators, Electric Utilities",Total,776413
2019,1,SD,"Electric Generators, Electric Utilities",Coal,259789
2019,1,SD,"Electric Generators, Electric Utilities",Hydroelectric Conventional,374031
2019,1,SD,"Electric Generators, Electric Utilities",Natural Gas,60100
2019,1,SD,"Electric Generators, Electric Utilities",Petroleum,190
2019,1,SD,"Electric Generators, Electric Utilities",Other Biomass,0
2019,1,SD,"Electric Generators, Electric Utilities",Wind,82303
2019,1,TN,Total Electric Power Industry,Total,7286009
2019,1,TN,Total Electric Power Industry,Coal,1425859
2019,1,TN,Total Electric Power Industry,Pumped Storage,-49155
2019,1,TN,Total Electric Power Industry,Hydroelectric Conventional,1009685
2019,1,TN,Total Electric Power Industry,Natural Gas,1283284
2019,1,TN,Total Electric Power Industry,Nuclear,3497363
2019,1,TN,Total Electric Power Industry,Other Gases,1032
2019,1,TN,Total Electric Power Industry,Other,632
2019,1,TN,Total Electric Power Industry,Petroleum,24784
2019,1,TN,Total Electric Power Industry,Solar Thermal and Photovoltaic,10201
2019,1,TN,Total Electric Power Industry,Other Biomass,7991
2019,1,TN,Total Electric Power Industry,Wind,2971
2019,1,TN,Total Electric Power Industry,Wood and Wood Derived Fuels,71363
2019,1,TN,"Combined Heat and Power, Industrial Power",Total,185510
2019,1,TN,"Combined Heat and Power, Industrial Power",Coal,39933
2019,1,TN,"Combined Heat and Power, Industrial Power",Natural Gas,69964
2019,1,TN,"Combined Heat and Power, Industrial Power",Other Gases,1032
2019,1,TN,"Combined Heat and Power, Industrial Power",Other,632
2019,1,TN,"Combined Heat and Power, Industrial Power",Petroleum,990
2019,1,TN,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,341
2019,1,TN,"Combined Heat and Power, Industrial Power",Other Biomass,1256
2019,1,TN,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,71363
2019,1,TN,"Combined Heat and Power, Commercial Power",Total,16020
2019,1,TN,"Combined Heat and Power, Commercial Power",Coal,0
2019,1,TN,"Combined Heat and Power, Commercial Power",Natural Gas,15756
2019,1,TN,"Combined Heat and Power, Commercial Power",Petroleum,0
2019,1,TN,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,263
2019,1,TN,"Electric Generators, Independent Power Producers",Total,20917
2019,1,TN,"Electric Generators, Independent Power Producers",Natural Gas,1751
2019,1,TN,"Electric Generators, Independent Power Producers",Petroleum,45
2019,1,TN,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,9415
2019,1,TN,"Electric Generators, Independent Power Producers",Other Biomass,6735
2019,1,TN,"Electric Generators, Independent Power Producers",Wind,2971
2019,1,TN,"Electric Generators, Electric Utilities",Total,7063562
2019,1,TN,"Electric Generators, Electric Utilities",Coal,1385927
2019,1,TN,"Electric Generators, Electric Utilities",Pumped Storage,-49155
2019,1,TN,"Electric Generators, Electric Utilities",Hydroelectric Conventional,1009685
2019,1,TN,"Electric Generators, Electric Utilities",Natural Gas,1195812
2019,1,TN,"Electric Generators, Electric Utilities",Nuclear,3497363
2019,1,TN,"Electric Generators, Electric Utilities",Petroleum,23749
2019,1,TN,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,182
2019,1,TN,"Electric Generators, Electric Utilities",Other Biomass,0
2019,1,TN,"Electric Generators, Electric Utilities",Wind,0
2019,1,TX,Total Electric Power Industry,Total,38146731
2019,1,TX,Total Electric Power Industry,Coal,8375738
2019,1,TX,Total Electric Power Industry,Hydroelectric Conventional,213294
2019,1,TX,Total Electric Power Industry,Natural Gas,18841744
2019,1,TX,Total Electric Power Industry,Nuclear,3228623
2019,1,TX,Total Electric Power Industry,Other Gases,229835
2019,1,TX,Total Electric Power Industry,Other,52065
2019,1,TX,Total Electric Power Industry,Petroleum,7431
2019,1,TX,Total Electric Power Industry,Solar Thermal and Photovoltaic,238444
2019,1,TX,Total Electric Power Industry,Other Biomass,52614
2019,1,TX,Total Electric Power Industry,Wind,6842265
2019,1,TX,Total Electric Power Industry,Wood and Wood Derived Fuels,64677
2019,1,TX,"Combined Heat and Power, Industrial Power",Total,3839524
2019,1,TX,"Combined Heat and Power, Industrial Power",Natural Gas,3642853
2019,1,TX,"Combined Heat and Power, Industrial Power",Other Gases,73900
2019,1,TX,"Combined Heat and Power, Industrial Power",Other,43613
2019,1,TX,"Combined Heat and Power, Industrial Power",Petroleum,5137
2019,1,TX,"Combined Heat and Power, Industrial Power",Other Biomass,8278
2019,1,TX,"Combined Heat and Power, Industrial Power",Wind,601
2019,1,TX,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,65142
2019,1,TX,"Combined Heat and Power, Commercial Power",Total,77882
2019,1,TX,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,368
2019,1,TX,"Combined Heat and Power, Commercial Power",Natural Gas,68919
2019,1,TX,"Combined Heat and Power, Commercial Power",Petroleum,44
2019,1,TX,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,119
2019,1,TX,"Combined Heat and Power, Commercial Power",Other Biomass,3379
2019,1,TX,"Combined Heat and Power, Commercial Power",Wind,5052
2019,1,TX,"Combined Heat and Power, Electric Power",Total,3585072
2019,1,TX,"Combined Heat and Power, Electric Power",Natural Gas,3420772
2019,1,TX,"Combined Heat and Power, Electric Power",Other Gases,155935
2019,1,TX,"Combined Heat and Power, Electric Power",Other,8365
2019,1,TX,"Electric Generators, Independent Power Producers",Total,23680266
2019,1,TX,"Electric Generators, Independent Power Producers",Coal,4643862
2019,1,TX,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,4087
2019,1,TX,"Electric Generators, Independent Power Producers",Natural Gas,8704212
2019,1,TX,"Electric Generators, Independent Power Producers",Nuclear,3228623
2019,1,TX,"Electric Generators, Independent Power Producers",Other,87
2019,1,TX,"Electric Generators, Independent Power Producers",Petroleum,750
2019,1,TX,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,237984
2019,1,TX,"Electric Generators, Independent Power Producers",Other Biomass,40957
2019,1,TX,"Electric Generators, Independent Power Producers",Wind,6820169
2019,1,TX,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,-465
2019,1,TX,"Electric Generators, Electric Utilities",Total,6963987
2019,1,TX,"Electric Generators, Electric Utilities",Coal,3731876
2019,1,TX,"Electric Generators, Electric Utilities",Hydroelectric Conventional,208839
2019,1,TX,"Electric Generators, Electric Utilities",Natural Gas,3004989
2019,1,TX,"Electric Generators, Electric Utilities",Other,0
2019,1,TX,"Electric Generators, Electric Utilities",Petroleum,1499
2019,1,TX,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,341
2019,1,TX,"Electric Generators, Electric Utilities",Wind,16442
2019,1,TX,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2019,1,US-Total,Total Electric Power Industry,Total,357690215
2019,1,US-Total,Total Electric Power Industry,Coal,101018852
2019,1,US-Total,Total Electric Power Industry,Geothermal,1455980
2019,1,US-Total,Total Electric Power Industry,Pumped Storage,-323009
2019,1,US-Total,Total Electric Power Industry,Hydroelectric Conventional,24543517
2019,1,US-Total,Total Electric Power Industry,Natural Gas,118934833
2019,1,US-Total,Total Electric Power Industry,Nuclear,73700844
2019,1,US-Total,Total Electric Power Industry,Other Gases,994029
2019,1,US-Total,Total Electric Power Industry,Other,1128812
2019,1,US-Total,Total Electric Power Industry,Petroleum,2135863
2019,1,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,3651972
2019,1,US-Total,Total Electric Power Industry,Other Biomass,1754721
2019,1,US-Total,Total Electric Power Industry,Wind,25164535
2019,1,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3529266
2019,1,US-Total,"Combined Heat and Power, Industrial Power",Total,12841651
2019,1,US-Total,"Combined Heat and Power, Industrial Power",Coal,619804
2019,1,US-Total,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,95023
2019,1,US-Total,"Combined Heat and Power, Industrial Power",Natural Gas,8586840
2019,1,US-Total,"Combined Heat and Power, Industrial Power",Other Gases,616993
2019,1,US-Total,"Combined Heat and Power, Industrial Power",Other,428632
2019,1,US-Total,"Combined Heat and Power, Industrial Power",Petroleum,100468
2019,1,US-Total,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,4810
2019,1,US-Total,"Combined Heat and Power, Industrial Power",Other Biomass,84079
2019,1,US-Total,"Combined Heat and Power, Industrial Power",Wind,8975
2019,1,US-Total,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,2296027
2019,1,US-Total,"Combined Heat and Power, Commercial Power",Total,1169414
2019,1,US-Total,"Combined Heat and Power, Commercial Power",Coal,34795
2019,1,US-Total,"Combined Heat and Power, Commercial Power",Geothermal,42047
2019,1,US-Total,"Combined Heat and Power, Commercial Power",Pumped Storage,0
2019,1,US-Total,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,20068
2019,1,US-Total,"Combined Heat and Power, Commercial Power",Natural Gas,717374
2019,1,US-Total,"Combined Heat and Power, Commercial Power",Other,84707
2019,1,US-Total,"Combined Heat and Power, Commercial Power",Petroleum,14833
2019,1,US-Total,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,30670
2019,1,US-Total,"Combined Heat and Power, Commercial Power",Other Biomass,198361
2019,1,US-Total,"Combined Heat and Power, Commercial Power",Wind,18298
2019,1,US-Total,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,8260
2019,1,US-Total,"Combined Heat and Power, Electric Power",Total,12234241
2019,1,US-Total,"Combined Heat and Power, Electric Power",Coal,1164607
2019,1,US-Total,"Combined Heat and Power, Electric Power",Natural Gas,10219136
2019,1,US-Total,"Combined Heat and Power, Electric Power",Other Gases,364612
2019,1,US-Total,"Combined Heat and Power, Electric Power",Other,77071
2019,1,US-Total,"Combined Heat and Power, Electric Power",Petroleum,142247
2019,1,US-Total,"Combined Heat and Power, Electric Power",Solar Thermal and Photovoltaic,350
2019,1,US-Total,"Combined Heat and Power, Electric Power",Other Biomass,94450
2019,1,US-Total,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,171768
2019,1,US-Total,"Electric Generators, Independent Power Producers",Total,132411982
2019,1,US-Total,"Electric Generators, Independent Power Producers",Coal,24146353
2019,1,US-Total,"Electric Generators, Independent Power Producers",Geothermal,1323608
2019,1,US-Total,"Electric Generators, Independent Power Producers",Pumped Storage,-75560
2019,1,US-Total,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,2412769
2019,1,US-Total,"Electric Generators, Independent Power Producers",Natural Gas,42989998
2019,1,US-Total,"Electric Generators, Independent Power Producers",Nuclear,33895333
2019,1,US-Total,"Electric Generators, Independent Power Producers",Other Gases,0
2019,1,US-Total,"Electric Generators, Independent Power Producers",Other,496956
2019,1,US-Total,"Electric Generators, Independent Power Producers",Petroleum,407289
2019,1,US-Total,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,3243155
2019,1,US-Total,"Electric Generators, Independent Power Producers",Other Biomass,1278271
2019,1,US-Total,"Electric Generators, Independent Power Producers",Wind,21577179
2019,1,US-Total,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,716630
2019,1,US-Total,"Electric Generators, Electric Utilities",Total,199032927
2019,1,US-Total,"Electric Generators, Electric Utilities",Coal,75053293
2019,1,US-Total,"Electric Generators, Electric Utilities",Geothermal,90325
2019,1,US-Total,"Electric Generators, Electric Utilities",Pumped Storage,-247449
2019,1,US-Total,"Electric Generators, Electric Utilities",Hydroelectric Conventional,22015656
2019,1,US-Total,"Electric Generators, Electric Utilities",Natural Gas,56421485
2019,1,US-Total,"Electric Generators, Electric Utilities",Nuclear,39805511
2019,1,US-Total,"Electric Generators, Electric Utilities",Other Gases,12424
2019,1,US-Total,"Electric Generators, Electric Utilities",Other,41446
2019,1,US-Total,"Electric Generators, Electric Utilities",Petroleum,1471025
2019,1,US-Total,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,372986
2019,1,US-Total,"Electric Generators, Electric Utilities",Other Biomass,99559
2019,1,US-Total,"Electric Generators, Electric Utilities",Wind,3560083
2019,1,US-Total,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,336581
2019,1,UT,Total Electric Power Industry,Total,3797369
2019,1,UT,Total Electric Power Industry,Coal,2641959
2019,1,UT,Total Electric Power Industry,Geothermal,39607
2019,1,UT,Total Electric Power Industry,Hydroelectric Conventional,99465
2019,1,UT,Total Electric Power Industry,Natural Gas,816066
2019,1,UT,Total Electric Power Industry,Other Gases,711
2019,1,UT,Total Electric Power Industry,Other,12308
2019,1,UT,Total Electric Power Industry,Petroleum,2641
2019,1,UT,Total Electric Power Industry,Solar Thermal and Photovoltaic,105231
2019,1,UT,Total Electric Power Industry,Other Biomass,6817
2019,1,UT,Total Electric Power Industry,Wind,72563
2019,1,UT,"Combined Heat and Power, Industrial Power",Total,46709
2019,1,UT,"Combined Heat and Power, Industrial Power",Coal,0
2019,1,UT,"Combined Heat and Power, Industrial Power",Natural Gas,38602
2019,1,UT,"Combined Heat and Power, Industrial Power",Other Gases,711
2019,1,UT,"Combined Heat and Power, Industrial Power",Other,7396
2019,1,UT,"Combined Heat and Power, Industrial Power",Petroleum,0
2019,1,UT,"Combined Heat and Power, Commercial Power",Total,9195
2019,1,UT,"Combined Heat and Power, Commercial Power",Natural Gas,7960
2019,1,UT,"Combined Heat and Power, Commercial Power",Petroleum,0
2019,1,UT,"Combined Heat and Power, Commercial Power",Other Biomass,1235
2019,1,UT,"Electric Generators, Independent Power Producers",Total,246631
2019,1,UT,"Electric Generators, Independent Power Producers",Coal,38615
2019,1,UT,"Electric Generators, Independent Power Producers",Geothermal,17041
2019,1,UT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,1231
2019,1,UT,"Electric Generators, Independent Power Producers",Natural Gas,6343
2019,1,UT,"Electric Generators, Independent Power Producers",Petroleum,25
2019,1,UT,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,105231
2019,1,UT,"Electric Generators, Independent Power Producers",Other Biomass,5582
2019,1,UT,"Electric Generators, Independent Power Producers",Wind,72563
2019,1,UT,"Electric Generators, Electric Utilities",Total,3494834
2019,1,UT,"Electric Generators, Electric Utilities",Coal,2603343
2019,1,UT,"Electric Generators, Electric Utilities",Geothermal,22566
2019,1,UT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,98234
2019,1,UT,"Electric Generators, Electric Utilities",Natural Gas,763161
2019,1,UT,"Electric Generators, Electric Utilities",Other,4912
2019,1,UT,"Electric Generators, Electric Utilities",Petroleum,2617
2019,1,VA,Total Electric Power Industry,Total,8808764
2019,1,VA,Total Electric Power Industry,Coal,405900
2019,1,VA,Total Electric Power Industry,Pumped Storage,-46159
2019,1,VA,Total Electric Power Industry,Hydroelectric Conventional,185100
2019,1,VA,Total Electric Power Industry,Natural Gas,5058791
2019,1,VA,Total Electric Power Industry,Nuclear,2700212
2019,1,VA,Total Electric Power Industry,Other,42007
2019,1,VA,Total Electric Power Industry,Petroleum,51870
2019,1,VA,Total Electric Power Industry,Solar Thermal and Photovoltaic,49138
2019,1,VA,Total Electric Power Industry,Other Biomass,102975
2019,1,VA,Total Electric Power Industry,Wood and Wood Derived Fuels,258931
2019,1,VA,"Combined Heat and Power, Industrial Power",Total,217517
2019,1,VA,"Combined Heat and Power, Industrial Power",Coal,19868
2019,1,VA,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,1
2019,1,VA,"Combined Heat and Power, Industrial Power",Natural Gas,63507
2019,1,VA,"Combined Heat and Power, Industrial Power",Petroleum,553
2019,1,VA,"Combined Heat and Power, Industrial Power",Other Biomass,1564
2019,1,VA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,132026
2019,1,VA,"Combined Heat and Power, Commercial Power",Total,29955
2019,1,VA,"Combined Heat and Power, Commercial Power",Coal,1335
2019,1,VA,"Combined Heat and Power, Commercial Power",Natural Gas,1380
2019,1,VA,"Combined Heat and Power, Commercial Power",Other,11532
2019,1,VA,"Combined Heat and Power, Commercial Power",Petroleum,2741
2019,1,VA,"Combined Heat and Power, Commercial Power",Other Biomass,12967
2019,1,VA,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2019,1,VA,"Combined Heat and Power, Electric Power",Total,2072
2019,1,VA,"Combined Heat and Power, Electric Power",Coal,2072
2019,1,VA,"Combined Heat and Power, Electric Power",Natural Gas,0
2019,1,VA,"Combined Heat and Power, Electric Power",Petroleum,0
2019,1,VA,"Electric Generators, Independent Power Producers",Total,1466359
2019,1,VA,"Electric Generators, Independent Power Producers",Coal,18722
2019,1,VA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,6382
2019,1,VA,"Electric Generators, Independent Power Producers",Natural Gas,1247129
2019,1,VA,"Electric Generators, Independent Power Producers",Other,30475
2019,1,VA,"Electric Generators, Independent Power Producers",Petroleum,17413
2019,1,VA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,37548
2019,1,VA,"Electric Generators, Independent Power Producers",Other Biomass,88096
2019,1,VA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,20594
2019,1,VA,"Electric Generators, Electric Utilities",Total,7092861
2019,1,VA,"Electric Generators, Electric Utilities",Coal,363903
2019,1,VA,"Electric Generators, Electric Utilities",Pumped Storage,-46159
2019,1,VA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,178717
2019,1,VA,"Electric Generators, Electric Utilities",Natural Gas,3746775
2019,1,VA,"Electric Generators, Electric Utilities",Nuclear,2700212
2019,1,VA,"Electric Generators, Electric Utilities",Petroleum,31164
2019,1,VA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,11590
2019,1,VA,"Electric Generators, Electric Utilities",Other Biomass,348
2019,1,VA,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,106311
2019,1,VT,Total Electric Power Industry,Total,234752
2019,1,VT,Total Electric Power Industry,Hydroelectric Conventional,144954
2019,1,VT,Total Electric Power Industry,Natural Gas,281
2019,1,VT,Total Electric Power Industry,Other,0
2019,1,VT,Total Electric Power Industry,Petroleum,218
2019,1,VT,Total Electric Power Industry,Solar Thermal and Photovoltaic,9602
2019,1,VT,Total Electric Power Industry,Other Biomass,982
2019,1,VT,Total Electric Power Industry,Wind,33795
2019,1,VT,Total Electric Power Industry,Wood and Wood Derived Fuels,44921
2019,1,VT,"Combined Heat and Power, Commercial Power",Total,417
2019,1,VT,"Combined Heat and Power, Commercial Power",Natural Gas,206
2019,1,VT,"Combined Heat and Power, Commercial Power",Petroleum,0
2019,1,VT,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,212
2019,1,VT,"Electric Generators, Independent Power Producers",Total,136242
2019,1,VT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,92225
2019,1,VT,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,7372
2019,1,VT,"Electric Generators, Independent Power Producers",Other Biomass,982
2019,1,VT,"Electric Generators, Independent Power Producers",Wind,19131
2019,1,VT,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,16532
2019,1,VT,"Electric Generators, Electric Utilities",Total,98093
2019,1,VT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,52728
2019,1,VT,"Electric Generators, Electric Utilities",Natural Gas,75
2019,1,VT,"Electric Generators, Electric Utilities",Other,0
2019,1,VT,"Electric Generators, Electric Utilities",Petroleum,218
2019,1,VT,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,2230
2019,1,VT,"Electric Generators, Electric Utilities",Wind,14665
2019,1,VT,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,28177
2019,1,WA,Total Electric Power Industry,Total,9425762
2019,1,WA,Total Electric Power Industry,Coal,683348
2019,1,WA,Total Electric Power Industry,Pumped Storage,1130
2019,1,WA,Total Electric Power Industry,Hydroelectric Conventional,5958447
2019,1,WA,Total Electric Power Industry,Natural Gas,1213435
2019,1,WA,Total Electric Power Industry,Nuclear,849557
2019,1,WA,Total Electric Power Industry,Other Gases,25122
2019,1,WA,Total Electric Power Industry,Other,5749
2019,1,WA,Total Electric Power Industry,Petroleum,1721
2019,1,WA,Total Electric Power Industry,Solar Thermal and Photovoltaic,2198
2019,1,WA,Total Electric Power Industry,Other Biomass,13128
2019,1,WA,Total Electric Power Industry,Wind,538274
2019,1,WA,Total Electric Power Industry,Wood and Wood Derived Fuels,133653
2019,1,WA,"Combined Heat and Power, Industrial Power",Total,117773
2019,1,WA,"Combined Heat and Power, Industrial Power",Coal,2632
2019,1,WA,"Combined Heat and Power, Industrial Power",Natural Gas,7567
2019,1,WA,"Combined Heat and Power, Industrial Power",Petroleum,626
2019,1,WA,"Combined Heat and Power, Industrial Power",Other Biomass,1115
2019,1,WA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,105832
2019,1,WA,"Combined Heat and Power, Commercial Power",Total,2765
2019,1,WA,"Combined Heat and Power, Commercial Power",Natural Gas,1720
2019,1,WA,"Combined Heat and Power, Commercial Power",Petroleum,43
2019,1,WA,"Combined Heat and Power, Commercial Power",Other Biomass,1001
2019,1,WA,"Combined Heat and Power, Electric Power",Total,82340
2019,1,WA,"Combined Heat and Power, Electric Power",Natural Gas,57219
2019,1,WA,"Combined Heat and Power, Electric Power",Other Gases,25122
2019,1,WA,"Combined Heat and Power, Electric Power",Petroleum,0
2019,1,WA,"Electric Generators, Independent Power Producers",Total,1446898
2019,1,WA,"Electric Generators, Independent Power Producers",Coal,680716
2019,1,WA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,30847
2019,1,WA,"Electric Generators, Independent Power Producers",Natural Gas,457317
2019,1,WA,"Electric Generators, Independent Power Producers",Other,5762
2019,1,WA,"Electric Generators, Independent Power Producers",Petroleum,928
2019,1,WA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,2182
2019,1,WA,"Electric Generators, Independent Power Producers",Other Biomass,11012
2019,1,WA,"Electric Generators, Independent Power Producers",Wind,258134
2019,1,WA,"Electric Generators, Electric Utilities",Total,7775986
2019,1,WA,"Electric Generators, Electric Utilities",Pumped Storage,1130
2019,1,WA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,5927600
2019,1,WA,"Electric Generators, Electric Utilities",Natural Gas,689612
2019,1,WA,"Electric Generators, Electric Utilities",Nuclear,849557
2019,1,WA,"Electric Generators, Electric Utilities",Other,-13
2019,1,WA,"Electric Generators, Electric Utilities",Petroleum,123
2019,1,WA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,16
2019,1,WA,"Electric Generators, Electric Utilities",Other Biomass,0
2019,1,WA,"Electric Generators, Electric Utilities",Wind,280141
2019,1,WA,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,27821
2019,1,WI,Total Electric Power Industry,Total,5838369
2019,1,WI,Total Electric Power Industry,Coal,2799999
2019,1,WI,Total Electric Power Industry,Hydroelectric Conventional,202059
2019,1,WI,Total Electric Power Industry,Natural Gas,1625489
2019,1,WI,Total Electric Power Industry,Nuclear,891565
2019,1,WI,Total Electric Power Industry,Other,3402
2019,1,WI,Total Electric Power Industry,Petroleum,15587
2019,1,WI,Total Electric Power Industry,Solar Thermal and Photovoltaic,2415
2019,1,WI,Total Electric Power Industry,Other Biomass,49749
2019,1,WI,Total Electric Power Industry,Wind,163986
2019,1,WI,Total Electric Power Industry,Wood and Wood Derived Fuels,84116
2019,1,WI,"Combined Heat and Power, Industrial Power",Total,156926
2019,1,WI,"Combined Heat and Power, Industrial Power",Coal,43632
2019,1,WI,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,10637
2019,1,WI,"Combined Heat and Power, Industrial Power",Natural Gas,48674
2019,1,WI,"Combined Heat and Power, Industrial Power",Other,1530
2019,1,WI,"Combined Heat and Power, Industrial Power",Petroleum,49
2019,1,WI,"Combined Heat and Power, Industrial Power",Other Biomass,2652
2019,1,WI,"Combined Heat and Power, Industrial Power",Wind,794
2019,1,WI,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,48957
2019,1,WI,"Combined Heat and Power, Commercial Power",Total,12109
2019,1,WI,"Combined Heat and Power, Commercial Power",Coal,0
2019,1,WI,"Combined Heat and Power, Commercial Power",Natural Gas,3095
2019,1,WI,"Combined Heat and Power, Commercial Power",Petroleum,0
2019,1,WI,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,136
2019,1,WI,"Combined Heat and Power, Commercial Power",Other Biomass,6158
2019,1,WI,"Combined Heat and Power, Commercial Power",Wind,2720
2019,1,WI,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2019,1,WI,"Combined Heat and Power, Electric Power",Total,52825
2019,1,WI,"Combined Heat and Power, Electric Power",Natural Gas,39983
2019,1,WI,"Combined Heat and Power, Electric Power",Petroleum,3485
2019,1,WI,"Combined Heat and Power, Electric Power",Other Biomass,9358
2019,1,WI,"Electric Generators, Independent Power Producers",Total,1022160
2019,1,WI,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,11815
2019,1,WI,"Electric Generators, Independent Power Producers",Natural Gas,5424
2019,1,WI,"Electric Generators, Independent Power Producers",Nuclear,891565
2019,1,WI,"Electric Generators, Independent Power Producers",Petroleum,9
2019,1,WI,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,2279
2019,1,WI,"Electric Generators, Independent Power Producers",Other Biomass,30563
2019,1,WI,"Electric Generators, Independent Power Producers",Wind,80505
2019,1,WI,"Electric Generators, Electric Utilities",Total,4594348
2019,1,WI,"Electric Generators, Electric Utilities",Coal,2756367
2019,1,WI,"Electric Generators, Electric Utilities",Hydroelectric Conventional,179607
2019,1,WI,"Electric Generators, Electric Utilities",Natural Gas,1528313
2019,1,WI,"Electric Generators, Electric Utilities",Other,1872
2019,1,WI,"Electric Generators, Electric Utilities",Petroleum,12044
2019,1,WI,"Electric Generators, Electric Utilities",Other Biomass,1020
2019,1,WI,"Electric Generators, Electric Utilities",Wind,79967
2019,1,WI,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,35159
2019,1,WV,Total Electric Power Industry,Total,6730942
2019,1,WV,Total Electric Power Industry,Coal,6313449
2019,1,WV,Total Electric Power Industry,Hydroelectric Conventional,175941
2019,1,WV,Total Electric Power Industry,Natural Gas,72522
2019,1,WV,Total Electric Power Industry,Other Gases,1948
2019,1,WV,Total Electric Power Industry,Other,-596
2019,1,WV,Total Electric Power Industry,Petroleum,7956
2019,1,WV,Total Electric Power Industry,Wind,159722
2019,1,WV,"Combined Heat and Power, Industrial Power",Total,92683
2019,1,WV,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,54467
2019,1,WV,"Combined Heat and Power, Industrial Power",Natural Gas,36268
2019,1,WV,"Combined Heat and Power, Industrial Power",Other Gases,1948
2019,1,WV,"Combined Heat and Power, Electric Power",Total,30091
2019,1,WV,"Combined Heat and Power, Electric Power",Coal,29970
2019,1,WV,"Combined Heat and Power, Electric Power",Natural Gas,121
2019,1,WV,"Electric Generators, Independent Power Producers",Total,1204022
2019,1,WV,"Electric Generators, Independent Power Producers",Coal,974971
2019,1,WV,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,48480
